OBJECTNUMMER;Soortnaam_NL;Boomnummer;Soortnaam_WTS;Boomtype;Boomhoogte;Plantjaar;Eigenaar;Beheerder;Categorie;SOORT_KORT;SDVIEW;RADIUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
111759;"Italiaanse populier";485935;"Populus nigra `Italica`";"Knotboom";"tot 6 m.";1960;"Gemeente Amsterdam";"Stadsdeel Oost";"Populus";"Populus";"M";1;"POINT(4.904575,52.332536)";"POINT(52.332536,4.904575)";4.904575;52.332536;
111760;"Schietwilg";485934;"Salix alba";"Boom vrij uitgroeiend";"15 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Salix";"Salix";"M";5;"POINT(4.905537,52.333137)";"POINT(52.333137,4.905537)";4.905537;52.333137;
111761;"Onbekend";485932;"Onbekend";"Boom niet vrij uitgroeiend";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Onbekend";"Onbekend";"M";1;"POINT(4.926183,52.361383)";"POINT(52.361383,4.926183)";4.926183;52.361383;
111762;"Onbekend";485931;"Onbekend";"Boom niet vrij uitgroeiend";"tot 6 m.";2015;"Gemeente Amsterdam";"Stadsdeel Oost";"Onbekend";"Onbekend";"M";1;"POINT(4.926321,52.3614)";"POINT(52.3614,4.926321)";4.926321;52.3614;
111763;"Gewone es";485654;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";4;"POINT(4.951533,52.347579)";"POINT(52.347579,4.951533)";4.951533;52.347579;
111764;"Gewone es";485653;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";3;"POINT(4.951553,52.34764)";"POINT(52.34764,4.951553)";4.951553;52.34764;
111765;"Gewone esdoorn";485652;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";3;"POINT(4.95159,52.347664)";"POINT(52.347664,4.95159)";4.95159;52.347664;
111766;"Moseik";485650;"Quercus cerris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.951658,52.347706)";"POINT(52.347706,4.951658)";4.951658;52.347706;
111767;"Veldesdoorn";485649;"Acer campestre";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";4;"POINT(4.951759,52.347752)";"POINT(52.347752,4.951759)";4.951759;52.347752;
111768;"Gewone es";485648;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";4;"POINT(4.95171,52.347784)";"POINT(52.347784,4.95171)";4.95171;52.347784;
111769;"Veldesdoorn";485647;"Acer campestre";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";4;"POINT(4.951757,52.347785)";"POINT(52.347785,4.951757)";4.951757;52.347785;
111770;"Gewone haagbeuk";485646;"Carpinus betulus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";2;"POINT(4.951842,52.347793)";"POINT(52.347793,4.951842)";4.951842;52.347793;
111771;"Veldesdoorn";485645;"Acer campestre";"Boom vrij uitgroeiend";"tot 6 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";1;"POINT(4.951871,52.347811)";"POINT(52.347811,4.951871)";4.951871;52.347811;
111772;"Gewone haagbeuk";485644;"Carpinus betulus";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";3;"POINT(4.951915,52.347835)";"POINT(52.347835,4.951915)";4.951915;52.347835;
111773;"Zachte berk";485643;"Betula pubescens";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";4;"POINT(4.951957,52.347909)";"POINT(52.347909,4.951957)";4.951957;52.347909;
111774;"Gewone es";485642;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";4;"POINT(4.952068,52.347947)";"POINT(52.347947,4.952068)";4.952068;52.347947;
111775;"Gewone es";485641;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";4;"POINT(4.95224,52.34806)";"POINT(52.34806,4.95224)";4.95224;52.34806;
111776;"Gewone esdoorn";485640;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";4;"POINT(4.952266,52.348086)";"POINT(52.348086,4.952266)";4.952266;52.348086;
111777;"Gewone es";485639;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";4;"POINT(4.952313,52.348096)";"POINT(52.348096,4.952313)";4.952313;52.348096;
111778;"Ruwe berk";485638;"Betula pendula";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";5;"POINT(4.949522,52.34581)";"POINT(52.34581,4.949522)";4.949522;52.34581;
111779;"Westerse levensboom";485637;"Thuja occidentalis";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Thuja";"M";4;"POINT(4.949539,52.345781)";"POINT(52.345781,4.949539)";4.949539;52.345781;
111780;"Gewone es";485366;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";5;"POINT(4.955659,52.347869)";"POINT(52.347869,4.955659)";4.955659;52.347869;
111781;"Ruwe berk";485365;"Betula pendula";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";3;"POINT(4.955722,52.347835)";"POINT(52.347835,4.955722)";4.955722;52.347835;
111782;"Gewone es";485364;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";4;"POINT(4.955775,52.347795)";"POINT(52.347795,4.955775)";4.955775;52.347795;
111783;"Gewone es";485363;"Fraxinus excelsior";"Gekandelaberde boom";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";5;"POINT(4.955855,52.347751)";"POINT(52.347751,4.955855)";4.955855;52.347751;
111784;"Gewone es";485362;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";4;"POINT(4.955951,52.347693)";"POINT(52.347693,4.955951)";4.955951;52.347693;
111785;"Gewone es";485361;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";4;"POINT(4.956019,52.347638)";"POINT(52.347638,4.956019)";4.956019;52.347638;
111786;"Gewone es";485360;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";5;"POINT(4.956099,52.347583)";"POINT(52.347583,4.956099)";4.956099;52.347583;
111787;"Zachte berk";485359;"Betula pubescens";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";5;"POINT(4.95619,52.347535)";"POINT(52.347535,4.95619)";4.95619;52.347535;
111788;"Gewone es";485358;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";5;"POINT(4.956301,52.347445)";"POINT(52.347445,4.956301)";4.956301;52.347445;
111789;"Wilde lijsterbes";485357;"Sorbus aucuparia";"Boom niet vrij uitgroeiend";"tot 6 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";1;"POINT(4.956502,52.347306)";"POINT(52.347306,4.956502)";4.956502;52.347306;
111790;"Veldesdoorn";485356;"Acer campestre";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";2;"POINT(4.956592,52.3473)";"POINT(52.3473,4.956592)";4.956592;52.3473;
111791;"Zomereik";485355;"Quercus robur";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.956624,52.347258)";"POINT(52.347258,4.956624)";4.956624;52.347258;
111792;"Gewone esdoorn";485354;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";4;"POINT(4.956678,52.34722)";"POINT(52.34722,4.956678)";4.956678;52.34722;
111793;"Gewone es";485353;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Gemeente Amsterdam, rve Sport";"Fraxinus";"Fraxinus";"M";5;"POINT(4.93044,52.341108)";"POINT(52.341108,4.93044)";4.93044;52.341108;
111794;"Kolchische esdoorn (cultuurvariëteit)";485352;"Acer cappadocicum `Aureum`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Gemeente Amsterdam, rve Sport";"Acer";"Acer";"M";5;"POINT(4.930579,52.341047)";"POINT(52.341047,4.930579)";4.930579;52.341047;
111795;"Kolchische esdoorn (cultuurvariëteit)";485351;"Acer cappadocicum `Aureum`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Gemeente Amsterdam, rve Sport";"Acer";"Acer";"M";5;"POINT(4.930626,52.341019)";"POINT(52.341019,4.930626)";4.930626;52.341019;
111796;"Veldiep";485350;"Ulmus minor";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Gemeente Amsterdam, rve Sport";"Ulmus";"Ulmus";"M";5;"POINT(4.930616,52.340976)";"POINT(52.340976,4.930616)";4.930616;52.340976;
111797;"Gewone es";485349;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Gemeente Amsterdam, rve Sport";"Fraxinus";"Fraxinus";"M";3;"POINT(4.930669,52.340967)";"POINT(52.340967,4.930669)";4.930669;52.340967;
111798;"Ruwe berk";485056;"Betula pendula";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";3;"POINT(4.942845,52.346534)";"POINT(52.346534,4.942845)";4.942845;52.346534;
111799;"Zoete kers";485055;"Prunus avium";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";4;"POINT(4.942754,52.346547)";"POINT(52.346547,4.942754)";4.942754;52.346547;
111800;"Zoete kers";485054;"Prunus avium";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";4;"POINT(4.942742,52.346596)";"POINT(52.346596,4.942742)";4.942742;52.346596;
111801;"Veldesdoorn";485053;"Acer campestre";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";4;"POINT(4.942686,52.346597)";"POINT(52.346597,4.942686)";4.942686;52.346597;
111802;"Witte els";485052;"Alnus incana";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Alnus";"Alnus";"M";4;"POINT(4.942678,52.346641)";"POINT(52.346641,4.942678)";4.942678;52.346641;
111803;"Gewone es";485051;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";3;"POINT(4.953465,52.345878)";"POINT(52.345878,4.953465)";4.953465;52.345878;
111804;"Zomereik";485050;"Quercus robur";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";5;"POINT(4.954614,52.345114)";"POINT(52.345114,4.954614)";4.954614;52.345114;
111805;"Gewone es";485049;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";5;"POINT(4.95472,52.345054)";"POINT(52.345054,4.95472)";4.95472;52.345054;
111806;"Gewone beuk";485048;"Fagus sylvatica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Fagus";"M";5;"POINT(4.954626,52.344998)";"POINT(52.344998,4.954626)";4.954626;52.344998;
111807;"Gewone beuk";485047;"Fagus sylvatica";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Fagus";"M";4;"POINT(4.954531,52.34494)";"POINT(52.34494,4.954531)";4.954531;52.34494;
111808;"Veldesdoorn";485046;"Acer campestre";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"M";4;"POINT(4.954436,52.344887)";"POINT(52.344887,4.954436)";4.954436;52.344887;
111809;"Witte els";485045;"Alnus incana";"Boom niet vrij uitgroeiend";"tot 6 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Alnus";"Alnus";"M";1;"POINT(4.954331,52.344824)";"POINT(52.344824,4.954331)";4.954331;52.344824;
111810;"Zomereik";485044;"Quercus robur";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";5;"POINT(4.954172,52.344864)";"POINT(52.344864,4.954172)";4.954172;52.344864;
111811;"Gewone haagbeuk";485043;"Carpinus betulus";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";4;"POINT(4.9543,52.344877)";"POINT(52.344877,4.9543)";4.9543;52.344877;
111812;"Zomereik";485042;"Quercus robur";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";5;"POINT(4.954343,52.344907)";"POINT(52.344907,4.954343)";4.954343;52.344907;
111813;"Wilde lijsterbes";485041;"Sorbus aucuparia";"Boom niet vrij uitgroeiend";"tot 6 m.";2010;"Gemeente Amsterdam";"Gemeente Amsterdam, rve Sport";"Overig";"Sorbus";"M";1;"POINT(4.932057,52.342502)";"POINT(52.342502,4.932057)";4.932057;52.342502;
111814;"Zoete kers";485040;"Prunus avium";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Gemeente Amsterdam, rve Sport";"Prunus";"Prunus";"M";4;"POINT(4.93213,52.342554)";"POINT(52.342554,4.93213)";4.93213;52.342554;
111815;"Ruwe berk";485039;"Betula pendula";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Gemeente Amsterdam, rve Sport";"Betula";"Betula";"M";5;"POINT(4.932189,52.342571)";"POINT(52.342571,4.932189)";4.932189;52.342571;
111816;"Veldesdoorn";485038;"Acer campestre";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Gemeente Amsterdam, rve Sport";"Acer";"Acer";"M";3;"POINT(4.932172,52.342602)";"POINT(52.342602,4.932172)";4.932172;52.342602;
111817;"Meidoorn";485930;"Crataegus";"Boom niet vrij uitgroeiend";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.926093,52.361408)";"POINT(52.361408,4.926093)";4.926093;52.361408;
111818;"Anna-Paulownaboom";485929;"Paulownia tomentosa";"Boom niet vrij uitgroeiend";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Paulownia";"M";1;"POINT(4.926017,52.361383)";"POINT(52.361383,4.926017)";4.926017;52.361383;
111819;"Zomerlinde";485928;"Tilia platyphyllos";"Leiboom";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";1;"POINT(4.925779,52.36126)";"POINT(52.36126,4.925779)";4.925779;52.36126;
111820;"Zomerlinde";485927;"Tilia platyphyllos";"Leiboom";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";1;"POINT(4.926083,52.361333)";"POINT(52.361333,4.926083)";4.926083;52.361333;
111821;"Zomerlinde";485926;"Tilia platyphyllos";"Leiboom";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";1;"POINT(4.926032,52.361322)";"POINT(52.361322,4.926032)";4.926032;52.361322;
111822;"Zomerlinde";485925;"Tilia platyphyllos";"Leiboom";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";1;"POINT(4.925979,52.361308)";"POINT(52.361308,4.925979)";4.925979;52.361308;
111823;"Zomerlinde";485924;"Tilia platyphyllos";"Leiboom";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";1;"POINT(4.925931,52.361297)";"POINT(52.361297,4.925931)";4.925931;52.361297;
111824;"Zomerlinde";485923;"Tilia platyphyllos";"Leiboom";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";1;"POINT(4.925878,52.361284)";"POINT(52.361284,4.925878)";4.925878;52.361284;
111825;"Zomerlinde";485922;"Tilia platyphyllos";"Leiboom";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";1;"POINT(4.925833,52.361273)";"POINT(52.361273,4.925833)";4.925833;52.361273;
111826;"Onbekend";485921;"Onbekend";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Onbekend";"Onbekend";"M";1;"POINT(4.931087,52.358143)";"POINT(52.358143,4.931087)";4.931087;52.358143;
111827;"Zoete kers";485920;"Prunus avium";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.931725,52.356591)";"POINT(52.356591,4.931725)";4.931725;52.356591;
111828;"Zoete kers";485919;"Prunus avium";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.931684,52.356585)";"POINT(52.356585,4.931684)";4.931684;52.356585;
111829;"Zoete kers";485918;"Prunus avium";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.931557,52.356555)";"POINT(52.356555,4.931557)";4.931557;52.356555;
111830;"Zoete kers";485917;"Prunus avium";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.931522,52.356547)";"POINT(52.356547,4.931522)";4.931522;52.356547;
111831;"Zoete kers";485916;"Prunus avium";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.931393,52.356519)";"POINT(52.356519,4.931393)";4.931393;52.356519;
111832;"Zoete kers";485915;"Prunus avium";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.931359,52.356513)";"POINT(52.356513,4.931359)";4.931359;52.356513;
111833;"Zoete kers";485914;"Prunus avium";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.931227,52.356483)";"POINT(52.356483,4.931227)";4.931227;52.356483;
111834;"Zoete kers";485913;"Prunus avium";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.931194,52.356476)";"POINT(52.356476,4.931194)";4.931194;52.356476;
111835;"Zoete kers";485912;"Prunus avium";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.931034,52.356442)";"POINT(52.356442,4.931034)";4.931034;52.356442;
111836;"Zoete kers";485911;"Prunus avium";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.931063,52.356449)";"POINT(52.356449,4.931063)";4.931063;52.356449;
111837;"Zelkova";485910;"Zelkova serrata";"Boom niet vrij uitgroeiend";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Zelkova";"M";1;"POINT(4.910761,52.359086)";"POINT(52.359086,4.910761)";4.910761;52.359086;
111838;"Ruwe berk";485636;"Betula pendula";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";5;"POINT(4.949539,52.345752)";"POINT(52.345752,4.949539)";4.949539;52.345752;
111839;"Japanse sierkers (cultuurvariëteit)";485635;"Prunus serrulata `Kanzan`";"Boom niet vrij uitgroeiend";"tot 6 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";1;"POINT(4.949576,52.345765)";"POINT(52.345765,4.949576)";4.949576;52.345765;
111840;"Westerse levensboom";485634;"Thuja occidentalis";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Thuja";"M";5;"POINT(4.949576,52.345723)";"POINT(52.345723,4.949576)";4.949576;52.345723;
111841;"Zoete kers";485633;"Prunus avium";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";3;"POINT(4.949655,52.34571)";"POINT(52.34571,4.949655)";4.949655;52.34571;
111842;"Westerse levensboom";485632;"Thuja occidentalis";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Thuja";"M";5;"POINT(4.949645,52.345684)";"POINT(52.345684,4.949645)";4.949645;52.345684;
111843;"Zoete kers";485631;"Prunus avium";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";5;"POINT(4.949692,52.345688)";"POINT(52.345688,4.949692)";4.949692;52.345688;
111844;"Zachte berk";485630;"Betula pubescens";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";5;"POINT(4.949693,52.345646)";"POINT(52.345646,4.949693)";4.949693;52.345646;
111845;"Californische cypres";485629;"Chamaecyparis lawsoniana";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Chamaecyparis";"M";4;"POINT(4.949758,52.345633)";"POINT(52.345633,4.949758)";4.949758;52.345633;
111846;"Westerse levensboom";485628;"Thuja occidentalis";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Thuja";"M";3;"POINT(4.949746,52.345594)";"POINT(52.345594,4.949746)";4.949746;52.345594;
111847;"Gewone es";485627;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"M";5;"POINT(4.949794,52.345604)";"POINT(52.345604,4.949794)";4.949794;52.345604;
111848;"Zachte berk";485626;"Betula pubescens";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";4;"POINT(4.949842,52.345591)";"POINT(52.345591,4.949842)";4.949842;52.345591;
111849;"Zachte berk";485625;"Betula pubescens";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";5;"POINT(4.949805,52.345562)";"POINT(52.345562,4.949805)";4.949805;52.345562;
111850;"Wilde lijsterbes";485624;"Sorbus aucuparia";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";2;"POINT(4.949874,52.345563)";"POINT(52.345563,4.949874)";4.949874;52.345563;
111851;"Wilde lijsterbes";485623;"Sorbus aucuparia";"Boom niet vrij uitgroeiend";"tot 6 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";1;"POINT(4.949911,52.345537)";"POINT(52.345537,4.949911)";4.949911;52.345537;
111852;"Zoete kers";485622;"Prunus avium";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";3;"POINT(4.949938,52.345504)";"POINT(52.345504,4.949938)";4.949938;52.345504;
111853;"Zachte berk";485620;"Betula pubescens";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";5;"POINT(4.949964,52.345482)";"POINT(52.345482,4.949964)";4.949964;52.345482;
111854;"Westerse levensboom";485619;"Thuja occidentalis";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2010;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Thuja";"M";5;"POINT(4.949938,52.345462)";"POINT(52.345462,4.949938)";4.949938;52.345462;
