OBJECTNUMMER;Soortnaam_NL;Boomnummer;Soortnaam_WTS;Boomtype;Boomhoogte;Plantjaar;Eigenaar;Beheerder;Categorie;SOORT_KORT;SDVIEW;RADIUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
26274;"Scherpe hulst (cultuurvariëteit)";579618;"Ilex aquifolium `J.C. van Tol`";"Boom vrij uitgroeiend";"6 tot 9 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Ilex";"K";2;"POINT(4.881214,52.345589)";"POINT(52.345589,4.881214)";4.881214;52.345589;
26275;"Japanse sierkers (cultuurvariëteit)";579617;"Prunus serrulata `Kanzan`";"Boom vrij uitgroeiend";"6 tot 9 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Prunus";"Prunus";"K";2;"POINT(4.881125,52.345595)";"POINT(52.345595,4.881125)";4.881125;52.345595;
26276;"Japanse sierkers (cultuurvariëteit)";579616;"Prunus serrulata `Kanzan`";"Boom vrij uitgroeiend";"6 tot 9 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Prunus";"Prunus";"K";2;"POINT(4.881213,52.345568)";"POINT(52.345568,4.881213)";4.881213;52.345568;
26277;"Vogelkers";579352;"Prunus padus";"Boom vrij uitgroeiend";"9 tot 12 m.";1964;"Gemeente Amsterdam";"Stadsdeel Zuid";"Prunus";"Prunus";"K";3;"POINT(4.891233,52.329301)";"POINT(52.329301,4.891233)";4.891233;52.329301;
26278;"Gewone es";579351;"Fraxinus excelsior";"Boom vrij uitgroeiend";"15 tot 18 m.";1969;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.893318,52.327804)";"POINT(52.327804,4.893318)";4.893318;52.327804;
26279;"Zachte berk";579350;"Betula pubescens";"Boom vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";3;"POINT(4.876606,52.322401)";"POINT(52.322401,4.876606)";4.876606;52.322401;
26280;"Zwarte els";579349;"Alnus glutinosa";"Boom vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";3;"POINT(4.876564,52.322439)";"POINT(52.322439,4.876564)";4.876564;52.322439;
26281;"Ierse taxus";579347;"Taxus baccata `Fastigiata`";"Boom vrij uitgroeiend";"tot 6 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Taxus";"K";1;"POINT(4.881924,52.344699)";"POINT(52.344699,4.881924)";4.881924;52.344699;
26282;"Zilveresdoorn (cultuurvariëteit)";579346;"Acer saccharinum `Laciniatum Wieri`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";7;"POINT(4.881232,52.345195)";"POINT(52.345195,4.881232)";4.881232;52.345195;
26283;"Zachte berk";579345;"Betula pubescens";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1967;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";4;"POINT(4.859627,52.331081)";"POINT(52.331081,4.859627)";4.859627;52.331081;
26284;"Zachte berk";579344;"Betula pubescens";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1967;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";4;"POINT(4.859621,52.330915)";"POINT(52.330915,4.859621)";4.859621;52.330915;
26285;"Ruwe berk";579343;"Betula pendula";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1967;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";5;"POINT(4.859614,52.330874)";"POINT(52.330874,4.859614)";4.859614;52.330874;
26286;"Zachte berk";579340;"Betula pubescens";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1967;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";4;"POINT(4.859008,52.330732)";"POINT(52.330732,4.859008)";4.859008;52.330732;
26287;"Veldesdoorn";579339;"Acer campestre";"Boom vrij uitgroeiend";"6 tot 12 m.";1973;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";3;"POINT(4.896455,52.337034)";"POINT(52.337034,4.896455)";4.896455;52.337034;
26288;"Hartbladige els";579338;"Alnus cordata";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1966;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";5;"POINT(4.862631,52.326202)";"POINT(52.326202,4.862631)";4.862631;52.326202;
26289;"Amerikaanse eik";579337;"Quercus rubra";"Boom vrij uitgroeiend";"15 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";5;"POINT(4.896436,52.33026)";"POINT(52.33026,4.896436)";4.896436;52.33026;
26290;"Scherpe hulst (cultuurvariëteit)";579336;"Ilex aquifolium `J.C. van Tol`";"Boom vrij uitgroeiend";"6 tot 9 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Ilex";"K";2;"POINT(4.896275,52.330057)";"POINT(52.330057,4.896275)";4.896275;52.330057;
26291;"Gewone es (cultuurvariëteit)";580130;"Fraxinus excelsior `Westhof`s Glorie`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1948;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.875586,52.322144)";"POINT(52.322144,4.875586)";4.875586;52.322144;
26292;"Amerikaanse linde";580129;"Tilia americana";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1967;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.883028,52.332664)";"POINT(52.332664,4.883028)";4.883028;52.332664;
26293;"Amerikaanse linde";580128;"Tilia americana";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1967;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.88303,52.332531)";"POINT(52.332531,4.88303)";4.88303;52.332531;
26294;"Honingboom";580127;"Styphnolobium japonicum";"Boom niet vrij uitgroeiend";"tot 6 m.";1988;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Styphnolobium";"K";1;"POINT(4.879886,52.330429)";"POINT(52.330429,4.879886)";4.879886;52.330429;
26295;"Gewone haagbeuk";580126;"Carpinus betulus";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";7;"POINT(4.879719,52.343763)";"POINT(52.343763,4.879719)";4.879719;52.343763;
26296;"Gewone haagbeuk";580125;"Carpinus betulus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1967;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";2;"POINT(4.879615,52.343772)";"POINT(52.343772,4.879615)";4.879615;52.343772;
26297;"Gewone haagbeuk";580124;"Carpinus betulus";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1962;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";7;"POINT(4.879668,52.343877)";"POINT(52.343877,4.879668)";4.879668;52.343877;
26298;"Gewone haagbeuk";580123;"Carpinus betulus";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";7;"POINT(4.879612,52.343855)";"POINT(52.343855,4.879612)";4.879612;52.343855;
26299;"Gewone haagbeuk";580122;"Carpinus betulus";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";7;"POINT(4.879739,52.34386)";"POINT(52.34386,4.879739)";4.879739;52.34386;
26300;"Gewone haagbeuk";580121;"Carpinus betulus";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";7;"POINT(4.879661,52.343832)";"POINT(52.343832,4.879661)";4.879661;52.343832;
26301;"Gewone haagbeuk";580120;"Carpinus betulus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";2;"POINT(4.879508,52.343752)";"POINT(52.343752,4.879508)";4.879508;52.343752;
26302;"Gewone haagbeuk";580119;"Carpinus betulus";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";7;"POINT(4.879503,52.343771)";"POINT(52.343771,4.879503)";4.879503;52.343771;
26303;"Zwarte els";580118;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";5;"POINT(4.851183,52.336335)";"POINT(52.336335,4.851183)";4.851183;52.336335;
26304;"Winterlinde";580117;"Tilia cordata";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1962;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.86667,52.32376)";"POINT(52.32376,4.86667)";4.86667;52.32376;
26305;"Winterlinde";580116;"Tilia cordata";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1976;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.86667,52.323846)";"POINT(52.323846,4.86667)";4.86667;52.323846;
26306;"Zuilberk";580115;"Betula pendula `Fastigiata`";"Boom niet vrij uitgroeiend";"tot 6 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";1;"POINT(4.892177,52.328263)";"POINT(52.328263,4.892177)";4.892177;52.328263;
26307;"Hollandse linde (cultuurvariëteit)";579871;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1964;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.875725,52.325978)";"POINT(52.325978,4.875725)";4.875725;52.325978;
26308;"Hollandse linde (cultuurvariëteit)";579870;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1964;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.875913,52.325981)";"POINT(52.325981,4.875913)";4.875913;52.325981;
26309;"Zomereik";579869;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";7;"POINT(4.879445,52.343846)";"POINT(52.343846,4.879445)";4.879445;52.343846;
26310;"Gewone haagbeuk";579868;"Carpinus betulus";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";7;"POINT(4.879486,52.343729)";"POINT(52.343729,4.879486)";4.879486;52.343729;
26311;"Valse Christusdoorn (cultuurvariëteit)";579867;"Gleditsia triacanthos";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1988;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Gleditsia";"K";3;"POINT(4.88165,52.332478)";"POINT(52.332478,4.88165)";4.88165;52.332478;
26312;"Valse Christusdoorn (cultuurvariëteit)";579866;"Gleditsia triacanthos";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1988;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Gleditsia";"K";3;"POINT(4.881649,52.332411)";"POINT(52.332411,4.881649)";4.881649;52.332411;
26313;"Honingboom";579865;"Styphnolobium japonicum";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1988;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Styphnolobium";"K";2;"POINT(4.879879,52.330535)";"POINT(52.330535,4.879879)";4.879879;52.330535;
26314;"Gewone es";579864;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1956;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";4;"POINT(4.874785,52.322077)";"POINT(52.322077,4.874785)";4.874785;52.322077;
26315;"Gewone es";579863;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1956;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.87415,52.322064)";"POINT(52.322064,4.87415)";4.87415;52.322064;
26316;"Gewone es";579862;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";4;"POINT(4.88323,52.322235)";"POINT(52.322235,4.88323)";4.88323;52.322235;
26317;"Gewone es";579861;"Fraxinus excelsior";"Boom vrij uitgroeiend";"15 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.892761,52.324579)";"POINT(52.324579,4.892761)";4.892761;52.324579;
26318;"Gewone es";579860;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.892696,52.324543)";"POINT(52.324543,4.892696)";4.892696;52.324543;
26319;"Gewone es";579859;"Fraxinus excelsior";"Boom vrij uitgroeiend";"15 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.892732,52.32457)";"POINT(52.32457,4.892732)";4.892732;52.32457;
26320;"Zomereik";579858;"Quercus robur";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";2;"POINT(4.879319,52.343299)";"POINT(52.343299,4.879319)";4.879319;52.343299;
26321;"Zomereik";579857;"Quercus robur";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";2;"POINT(4.879333,52.34336)";"POINT(52.34336,4.879333)";4.879333;52.34336;
26322;"Zomereik";579856;"Quercus robur";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";2;"POINT(4.879274,52.343396)";"POINT(52.343396,4.879274)";4.879274;52.343396;
26323;"Pluimiep";579615;"Ulmus glabra `Exoniensis`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";5;"POINT(4.880901,52.345517)";"POINT(52.345517,4.880901)";4.880901;52.345517;
26324;"Kaukasische spar";579614;"Picea orientalis";"Boom vrij uitgroeiend";"12 tot 15 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Picea";"K";4;"POINT(4.880898,52.345405)";"POINT(52.345405,4.880898)";4.880898;52.345405;
26325;"Japanse sierkers (cultuurvariëteit)";579613;"Prunus serrulata `Kanzan`";"Boom vrij uitgroeiend";"6 tot 9 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Prunus";"Prunus";"K";2;"POINT(4.880829,52.345385)";"POINT(52.345385,4.880829)";4.880829;52.345385;
26326;"Gewone es";579612;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";4;"POINT(4.864522,52.321951)";"POINT(52.321951,4.864522)";4.864522;52.321951;
26327;"Honingboom";579611;"Styphnolobium japonicum";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1988;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Styphnolobium";"K";3;"POINT(4.879754,52.330326)";"POINT(52.330326,4.879754)";4.879754;52.330326;
26328;"Zwarte els";579610;"Alnus glutinosa";"Boom vrij uitgroeiend";"6 tot 9 m.";1986;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";2;"POINT(4.891411,52.325186)";"POINT(52.325186,4.891411)";4.891411;52.325186;
26329;"Gewone es (cultuurvariëteit)";579608;"Fraxinus excelsior `Westhof`s Glorie`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1948;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.880834,52.322191)";"POINT(52.322191,4.880834)";4.880834;52.322191;
26330;"Gewone es (cultuurvariëteit)";579607;"Fraxinus excelsior `Westhof`s Glorie`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1948;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.880704,52.322239)";"POINT(52.322239,4.880704)";4.880704;52.322239;
26331;"Gewone es (cultuurvariëteit)";579606;"Fraxinus excelsior `Westhof`s Glorie`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1956;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";4;"POINT(4.880598,52.322184)";"POINT(52.322184,4.880598)";4.880598;52.322184;
26332;"Gewone taxus";579605;"Taxus baccata";"Boom vrij uitgroeiend";"9 tot 12 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Taxus";"K";3;"POINT(4.879921,52.344833)";"POINT(52.344833,4.879921)";4.879921;52.344833;
26333;"Gewone taxus";579604;"Taxus baccata";"Boom vrij uitgroeiend";"6 tot 9 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Taxus";"K";2;"POINT(4.879916,52.344902)";"POINT(52.344902,4.879916)";4.879916;52.344902;
26334;"Zwarte berk";579603;"Betula nigra";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";3;"POINT(4.880119,52.345023)";"POINT(52.345023,4.880119)";4.880119;52.345023;
26335;"Douglasspar";579602;"Pseudotsuga menziesii";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1955;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pseudotsuga";"K";7;"POINT(4.88161,52.344108)";"POINT(52.344108,4.88161)";4.88161;52.344108;
26336;"Schietwilg";579601;"Salix alba";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Salix";"Salix";"K";7;"POINT(4.883377,52.343722)";"POINT(52.343722,4.883377)";4.883377;52.343722;
26337;"Schietwilg";579600;"Salix alba";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Salix";"Salix";"K";7;"POINT(4.883336,52.343661)";"POINT(52.343661,4.883336)";4.883336;52.343661;
26338;"Scherpe hulst (cultuurvariëteit)";579335;"Ilex aquifolium `J.C. van Tol`";"Boom vrij uitgroeiend";"6 tot 9 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Ilex";"K";2;"POINT(4.89629,52.330076)";"POINT(52.330076,4.89629)";4.89629;52.330076;
26339;"Scherpe hulst (cultuurvariëteit)";579332;"Ilex aquifolium `J.C. van Tol`";"Boom vrij uitgroeiend";"6 tot 9 m.";1955;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Ilex";"K";2;"POINT(4.88054,52.344585)";"POINT(52.344585,4.88054)";4.88054;52.344585;
26340;"Scherpe hulst (cultuurvariëteit)";579331;"Ilex aquifolium `J.C. van Tol`";"Boom vrij uitgroeiend";"tot 6 m.";1955;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Ilex";"K";1;"POINT(4.880476,52.344574)";"POINT(52.344574,4.880476)";4.880476;52.344574;
26341;"Scherpe hulst (cultuurvariëteit)";579330;"Ilex aquifolium `J.C. van Tol`";"Boom vrij uitgroeiend";"tot 6 m.";1955;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Ilex";"K";1;"POINT(4.880557,52.344563)";"POINT(52.344563,4.880557)";4.880557;52.344563;
26342;"Scherpe hulst (cultuurvariëteit)";579328;"Ilex aquifolium `J.C. van Tol`";"Boom vrij uitgroeiend";"tot 6 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Ilex";"K";1;"POINT(4.880497,52.34453)";"POINT(52.34453,4.880497)";4.880497;52.34453;
26343;"Zwarte els";579327;"Alnus glutinosa";"Boom vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";3;"POINT(4.874163,52.328447)";"POINT(52.328447,4.874163)";4.874163;52.328447;
26344;"Veldesdoorn";579326;"Acer campestre";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1966;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";3;"POINT(4.874474,52.328526)";"POINT(52.328526,4.874474)";4.874474;52.328526;
26345;"Zomereik";579325;"Quercus robur";"Boom vrij uitgroeiend";"15 tot 18 m.";1969;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";5;"POINT(4.892264,52.329351)";"POINT(52.329351,4.892264)";4.892264;52.329351;
26346;"Zomereik";579324;"Quercus robur";"Boom vrij uitgroeiend";"12 tot 15 m.";1969;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";4;"POINT(4.892317,52.329291)";"POINT(52.329291,4.892317)";4.892317;52.329291;
26347;"Zomereik";579323;"Quercus robur";"Boom vrij uitgroeiend";"12 tot 15 m.";1969;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";4;"POINT(4.892385,52.329287)";"POINT(52.329287,4.892385)";4.892385;52.329287;
26348;"Scherpe hulst (cultuurvariëteit)";579322;"Ilex aquifolium `J.C. van Tol`";"Boom vrij uitgroeiend";"6 tot 12 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Ilex";"K";3;"POINT(4.904799,52.338281)";"POINT(52.338281,4.904799)";4.904799;52.338281;
26349;"Scherpe hulst (cultuurvariëteit)";579321;"Ilex aquifolium `J.C. van Tol`";"Boom vrij uitgroeiend";"6 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Ilex";"K";3;"POINT(4.90486,52.338247)";"POINT(52.338247,4.90486)";4.90486;52.338247;
26350;"Scherpe hulst (cultuurvariëteit)";579320;"Ilex aquifolium `J.C. van Tol`";"Boom vrij uitgroeiend";"tot 6 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Ilex";"K";1;"POINT(4.904936,52.338325)";"POINT(52.338325,4.904936)";4.904936;52.338325;
26351;"Zuilberk";580114;"Betula pendula `Fastigiata`";"Boom niet vrij uitgroeiend";"tot 6 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";1;"POINT(4.892223,52.328241)";"POINT(52.328241,4.892223)";4.892223;52.328241;
26352;"Gewone es";580111;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.88542,52.343941)";"POINT(52.343941,4.88542)";4.88542;52.343941;
26353;"Canadese populier (cultuurvariëteit)";580110;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";8;"POINT(4.885299,52.343826)";"POINT(52.343826,4.885299)";4.885299;52.343826;
26354;"Kers (cultuurvariëteit)";580109;"Prunus gondouinii `Schnee`";"Boom niet vrij uitgroeiend";"tot 6 m.";1996;"Gemeente Amsterdam";"Stadsdeel Zuid";"Prunus";"Prunus";"K";1;"POINT(4.866591,52.326139)";"POINT(52.326139,4.866591)";4.866591;52.326139;
26355;"Kerspruim";580108;"Prunus cerasifera";"Boom niet vrij uitgroeiend";"tot 6 m.";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Prunus";"Prunus";"K";1;"POINT(4.861654,52.325366)";"POINT(52.325366,4.861654)";4.861654;52.325366;
26356;"Hollandse linde (cultuurvariëteit)";580107;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1973;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.859743,52.327403)";"POINT(52.327403,4.859743)";4.859743;52.327403;
26357;"Zwarte els";580106;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"12 tot 18 m.";1956;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";5;"POINT(4.853992,52.334042)";"POINT(52.334042,4.853992)";4.853992;52.334042;
26358;"Zwarte els";580105;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"12 tot 18 m.";1956;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";5;"POINT(4.854032,52.334022)";"POINT(52.334022,4.854032)";4.854032;52.334022;
26359;"Zwarte els";580104;"Alnus glutinosa";"Boom vrij uitgroeiend";"12 tot 18 m.";1973;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";5;"POINT(4.85409,52.333984)";"POINT(52.333984,4.85409)";4.85409;52.333984;
26360;"Chinese rode berk (cultuurvariëteit)";580103;"Betula albosinensis `Fascination`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";2;"POINT(4.892697,52.328677)";"POINT(52.328677,4.892697)";4.892697;52.328677;
26361;"Gewone haagbeuk";580102;"Carpinus betulus";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";4;"POINT(4.879003,52.343401)";"POINT(52.343401,4.879003)";4.879003;52.343401;
26362;"Zwarte den";580100;"Pinus nigra";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pinus";"K";5;"POINT(4.878929,52.34385)";"POINT(52.34385,4.878929)";4.878929;52.34385;
26363;"Zachte berk";580099;"Betula pubescens";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";4;"POINT(4.882214,52.343207)";"POINT(52.343207,4.882214)";4.882214;52.343207;
26364;"Gewone esdoorn";579855;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";3;"POINT(4.870725,52.326877)";"POINT(52.326877,4.870725)";4.870725;52.326877;
26365;"Veldesdoorn";579854;"Acer campestre";"Boom vrij uitgroeiend";"12 tot 15 m.";1988;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";4;"POINT(4.883525,52.343409)";"POINT(52.343409,4.883525)";4.883525;52.343409;
26366;"Zwarte den";579853;"Pinus nigra";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1938;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pinus";"K";5;"POINT(4.878798,52.343626)";"POINT(52.343626,4.878798)";4.878798;52.343626;
26367;"Zwarte den";579852;"Pinus nigra";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pinus";"K";3;"POINT(4.878806,52.343657)";"POINT(52.343657,4.878806)";4.878806;52.343657;
